sampleid,date,site,species,numbercaught,numberseen,weight,juveniles,males,females
165,05/02/2013,Lopinot d,Andinoacara pulcher,1,0,1,,,
165,05/02/2013,Lopinot d,Andinoacara pulcher,1,0,21,,,
165,05/02/2013,Lopinot d,Andinoacara pulcher,1,0,49,,,
165,05/02/2013,Lopinot d,Hypostomus robinii,1,0,0.1,,,
165,05/02/2013,Lopinot d,Crenicichla frenata,1,0,1,,,
165,05/02/2013,Lopinot d,Hoplias malabaricus,1,0,1,,,
165,05/02/2013,Lopinot d,Poecilia reticulata,534,0,0.17,42,106,386
166,05/02/2013,Lopinot u,Hoplias malabaricus,1,0,450,,,
166,05/02/2013,Lopinot u,Andinoacara pulcher,1,0,9,,,
166,05/02/2013,Lopinot u,Andinoacara pulcher,1,0,38,,,
166,05/02/2013,Lopinot u,Andinoacara pulcher,1,0,10,,,
166,05/02/2013,Lopinot u,Rhamdia quelen,1,0,2,,,
166,05/02/2013,Lopinot u,Rhamdia quelen,1,0,138,,,
166,05/02/2013,Lopinot u,Rhamdia quelen,1,0,63,,,
166,05/02/2013,Lopinot u,Rivulus hartii,2,0,1,,,
166,05/02/2013,Lopinot u,Hemibrycon taeniurus,1,0,7,,,
166,05/02/2013,Lopinot u,Hemibrycon taeniurus,1,0,6,,,
166,05/02/2013,Lopinot u,Hypostomus robinii,3,0,5,,,
166,05/02/2013,Lopinot u,Hypostomus robinii,34,0,1,,,
166,05/02/2013,Lopinot u,Hypostomus robinii,7,0,0.1,,,
166,05/02/2013,Lopinot u,Hypostomus robinii,4,0,4,,,
166,05/02/2013,Lopinot u,Hypostomus robinii,7,0,1.5,,,
166,05/02/2013,Lopinot u,Hypostomus robinii,3,0,2,,,
166,05/02/2013,Lopinot u,Hypostomus robinii,6,0,3,,,
166,05/02/2013,Lopinot u,Hypostomus robinii,1,0,7,,,
166,05/02/2013,Lopinot u,Hypostomus robinii,2,0,3.5,,,
166,05/02/2013,Lopinot u,Hypostomus robinii,5,0,0.5,,,
166,05/02/2013,Lopinot u,Hypostomus robinii,1,0,6,,,
166,05/02/2013,Lopinot u,Hypostomus robinii,1,0,4.5,,,
166,05/02/2013,Lopinot u,Hypostomus robinii,4,0,0.4,,,
166,05/02/2013,Lopinot u,Hypostomus robinii,6,0,0.3,,,
166,05/02/2013,Lopinot u,Hypostomus robinii,1,0,0.2,,,
166,05/02/2013,Lopinot u,Hypostomus robinii,1,0,13,,,
166,05/02/2013,Lopinot u,Hypostomus robinii,1,0,2.5,,,
166,05/02/2013,Lopinot u,Crenicichla frenata,1,0,0.2,,,
166,05/02/2013,Lopinot u,Andinoacara pulcher,5,0,0.1,,,
166,05/02/2013,Lopinot u,Andinoacara pulcher,2,0,13,,,
166,05/02/2013,Lopinot u,Andinoacara pulcher,2,0,9,,,
166,05/02/2013,Lopinot u,Andinoacara pulcher,1,0,2.5,,,
166,05/02/2013,Lopinot u,Andinoacara pulcher,1,0,1.5,,,
166,05/02/2013,Lopinot u,Andinoacara pulcher,2,0,1,,,
166,05/02/2013,Lopinot u,Andinoacara pulcher,1,0,12,,,
166,05/02/2013,Lopinot u,Andinoacara pulcher,2,0,2,,,
166,05/02/2013,Lopinot u,Andinoacara pulcher,1,0,6,,,
166,05/02/2013,Lopinot u,Andinoacara pulcher,1,0,0.5,,,
166,05/02/2013,Lopinot u,Poecilia reticulata,477,0,0.11,212,101,164
165,05/02/2013,Lopinot d,Eudaniela garmani,1,0,29,,,
166,05/02/2013,Lopinot u,Eudaniela garmani,5,0,0.2,,,
166,05/02/2013,Lopinot u,Eudaniela garmani,1,0,32,,,
167,07/02/2013,Acono d,Andinoacara pulcher,3,0,13,,,
167,07/02/2013,Acono d,Andinoacara pulcher,1,0,40,,,
167,07/02/2013,Acono d,Andinoacara pulcher,2,0,15,,,
167,07/02/2013,Acono d,Andinoacara pulcher,1,0,20,,,
167,07/02/2013,Acono d,Andinoacara pulcher,1,0,11,,,
167,07/02/2013,Acono d,Andinoacara pulcher,1,0,42,,,
167,07/02/2013,Acono d,Andinoacara pulcher,1,0,12,,,
167,07/02/2013,Acono d,Andinoacara pulcher,4,0,6,,,
167,07/02/2013,Acono d,Andinoacara pulcher,1,0,19,,,
167,07/02/2013,Acono d,Andinoacara pulcher,2,0,8,,,
167,07/02/2013,Acono d,Andinoacara pulcher,1,0,26,,,
167,07/02/2013,Acono d,Andinoacara pulcher,2,0,7,,,
167,07/02/2013,Acono d,Andinoacara pulcher,2,0,18,,,
167,07/02/2013,Acono d,Andinoacara pulcher,1,0,37,,,
167,07/02/2013,Acono d,Andinoacara pulcher,1,0,52,,,
167,07/02/2013,Acono d,Andinoacara pulcher,1,0,32,,,
167,07/02/2013,Acono d,Andinoacara pulcher,1,0,48,,,
167,07/02/2013,Acono d,Andinoacara pulcher,1,0,41,,,
167,07/02/2013,Acono d,Andinoacara pulcher,1,0,21,,,
167,07/02/2013,Acono d,Andinoacara pulcher,2,0,5,,,
167,07/02/2013,Acono d,Andinoacara pulcher,1,0,30,,,
167,07/02/2013,Acono d,Andinoacara pulcher,1,0,10,,,
167,07/02/2013,Acono d,Andinoacara pulcher,2,0,11,,,
167,07/02/2013,Acono d,Andinoacara pulcher,1,0,14,,,
167,07/02/2013,Acono d,Ancistrus maracasae,1,0,3,,,
167,07/02/2013,Acono d,Ancistrus maracasae,1,0,6,,,
167,07/02/2013,Acono d,Hoplias malabaricus,1,0,175,,,
167,07/02/2013,Acono d,Hypostomus robinii,1,0,2,,,
167,07/02/2013,Acono d,Andinoacara pulcher,1,0,25,,,
167,07/02/2013,Acono d,Andinoacara pulcher,2,0,9,,,
167,07/02/2013,Acono d,Andinoacara pulcher,2,0,6,,,
167,07/02/2013,Acono d,Andinoacara pulcher,1,0,13,,,
167,07/02/2013,Acono d,Andinoacara pulcher,1,0,4,,,
167,07/02/2013,Acono d,Crenicichla frenata,1,0,11,,,
167,07/02/2013,Acono d,Ancistrus maracasae,1,0,7,,,
167,07/02/2013,Acono d,Poecilia reticulata,114,0,0.12,38,25,51
168,07/02/2013,Acono u,Hypostomus robinii,1,0,12,,,
168,07/02/2013,Acono u,Hypostomus robinii,1,0,5,,,
168,07/02/2013,Acono u,Hypostomus robinii,1,0,7,,,
168,07/02/2013,Acono u,Hypostomus robinii,1,0,4,,,
168,07/02/2013,Acono u,Hypostomus robinii,1,0,3,,,
168,07/02/2013,Acono u,Hypostomus robinii,1,0,3,,,
168,07/02/2013,Acono u,Rhamdia quelen,1,0,178,,,
168,07/02/2013,Acono u,Rhamdia quelen,1,0,42,,,
168,07/02/2013,Acono u,Andinoacara pulcher,1,0,48,,,
168,07/02/2013,Acono u,Ancistrus maracasae,1,0,4.5,,,
168,07/02/2013,Acono u,Ancistrus maracasae,2,0,5,,,
168,07/02/2013,Acono u,Ancistrus maracasae,1,0,0.5,,,
168,07/02/2013,Acono u,Ancistrus maracasae,1,0,2,,,
168,07/02/2013,Acono u,Ancistrus maracasae,1,0,9,,,
168,07/02/2013,Acono u,Crenicichla frenata,1,0,3.5,,,
168,07/02/2013,Acono u,Andinoacara pulcher,1,0,37,,,
168,07/02/2013,Acono u,Poecilia reticulata,11,0,0.1,7,0,4
169,18/04/2013,Acono d,Rhamdia quelen,1,0,69,,,
169,18/04/2013,Acono d,Rhamdia quelen,1,0,175,,,
169,18/04/2013,Acono d,Ancistrus maracasae,2,0,6,,,
169,18/04/2013,Acono d,Hypostomus robinii,1,0,9,,,
169,18/04/2013,Acono d,Hypostomus robinii,1,0,80,,,
169,18/04/2013,Acono d,Hypostomus robinii,1,0,83,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,29,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,39,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,13,,,
169,18/04/2013,Acono d,Andinoacara pulcher,2,0,10,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,22,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,35,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,25,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,43,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,11,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,37,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,7,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,19,,,
169,18/04/2013,Acono d,Crenicichla frenata,1,0,10,,,
169,18/04/2013,Acono d,Ancistrus maracasae,1,0,29,,,
169,18/04/2013,Acono d,Crenicichla frenata,1,0,20,,,
169,18/04/2013,Acono d,Crenicichla frenata,1,0,63,,,
169,18/04/2013,Acono d,Crenicichla frenata,1,0,13,,,
169,18/04/2013,Acono d,Andinoacara pulcher,3,0,20,,,
169,18/04/2013,Acono d,Andinoacara pulcher,2,0,11,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,38,,,
169,18/04/2013,Acono d,Andinoacara pulcher,4,0,14,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,13,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,17,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,23,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,45,,,
169,18/04/2013,Acono d,Andinoacara pulcher,3,0,12,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,16,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,27,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,43,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,51,,,
169,18/04/2013,Acono d,Andinoacara pulcher,2,0,7,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,32,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,47,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,20,,,
169,18/04/2013,Acono d,Andinoacara pulcher,2,0,22,,,
169,18/04/2013,Acono d,Andinoacara pulcher,2,0,25,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,28,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,18,,,
169,18/04/2013,Acono d,Andinoacara pulcher,2,0,8,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,24,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,10,,,
169,18/04/2013,Acono d,Andinoacara pulcher,1,0,5,,,
169,18/04/2013,Acono d,Crenicichla frenata,4,0,0.2,,,
169,18/04/2013,Acono d,Poecilia reticulata,108,0,0.14,24,32,52
170,18/04/2013,Acono u,Andinoacara pulcher,1,0,53,,,
170,18/04/2013,Acono u,Andinoacara pulcher,1,0,52,,,
170,18/04/2013,Acono u,Andinoacara pulcher,1,0,0.7,,,
170,18/04/2013,Acono u,Andinoacara pulcher,1,0,0.3,,,
170,18/04/2013,Acono u,Crenicichla frenata,1,0,3.9,,,
170,18/04/2013,Acono u,Andinoacara pulcher,1,0,0.6,,,
170,18/04/2013,Acono u,Andinoacara pulcher,1,0,0.2,,,
170,18/04/2013,Acono u,Poecilia reticulata,22,0,0.07,17,1,4
171,23/04/2013,Quare d,Andinoacara pulcher,1,0,20,,,
171,23/04/2013,Quare d,Andinoacara pulcher,1,0,26,,,
171,23/04/2013,Quare d,Andinoacara pulcher,1,0,4,,,
171,23/04/2013,Quare d,Rivulus hartii,1,0,7,,,
171,23/04/2013,Quare d,Rivulus hartii,3,0,3,,,
171,23/04/2013,Quare d,Rivulus hartii,1,0,2.5,,,
171,23/04/2013,Quare d,Rivulus hartii,3,0,2,,,
171,23/04/2013,Quare d,Hypostomus robinii,1,0,1,,,
171,23/04/2013,Quare d,Hypostomus robinii,1,0,1.5,,,
171,23/04/2013,Quare d,Crenicichla frenata,1,0,15,,,
171,23/04/2013,Quare d,Rivulus hartii,1,0,5,,,
171,23/04/2013,Quare d,Rivulus hartii,2,0,0.5,,,
171,23/04/2013,Quare d,Rivulus hartii,1,0,1,,,
171,23/04/2013,Quare d,Andinoacara pulcher,2,0,0.1,,,
171,23/04/2013,Quare d,Andinoacara pulcher,4,0,0.4,,,
171,23/04/2013,Quare d,Andinoacara pulcher,1,0,0.3,,,
171,23/04/2013,Quare d,Rivulus hartii,78,0,0.2,,,
171,23/04/2013,Quare d,Poecilia reticulata,228,0,0.06,186,12,30
172,23/04/2013,Quare u,Andinoacara pulcher,1,0,0.2,,,
172,23/04/2013,Quare u,Andinoacara pulcher,2,0,1,,,
172,23/04/2013,Quare u,Rivulus hartii,5,0,0.2,,,
172,23/04/2013,Quare u,Rivulus hartii,1,0,0.5,,,
172,23/04/2013,Quare u,Poecilia reticulata,379,0,0.09,244,39,96
172,23/04/2013,Quare u,Poecilia reticulata,0,200,0.17,,58,142
172,23/04/2013,Quare u,Andinoacara pulcher,1,0,28,,,
172,23/04/2013,Quare u,Andinoacara pulcher,1,0,20,,,
172,23/04/2013,Quare u,Andinoacara pulcher,1,0,34,,,
172,23/04/2013,Quare u,Andinoacara pulcher,1,0,14,,,
172,23/04/2013,Quare u,Andinoacara pulcher,1,0,26,,,
172,23/04/2013,Quare u,Andinoacara pulcher,1,0,2,,,
172,23/04/2013,Quare u,Rivulus hartii,3,0,3,,,
172,23/04/2013,Quare u,Rivulus hartii,1,0,10,,,
172,23/04/2013,Quare u,Rivulus hartii,1,0,10,,,
172,23/04/2013,Quare u,Rivulus hartii,1,0,1,,,
172,23/04/2013,Quare u,Rivulus hartii,1,0,0.5,,,
173,24/04/2013,Caura d,Crenicichla frenata,4,0,7,,,
173,24/04/2013,Caura d,Crenicichla frenata,2,0,8,,,
173,24/04/2013,Caura d,Crenicichla frenata,3,0,4,,,
173,24/04/2013,Caura d,Crenicichla frenata,1,0,6,,,
173,24/04/2013,Caura d,Crenicichla frenata,1,0,26,,,
173,24/04/2013,Caura d,Crenicichla frenata,1,0,5,,,
173,24/04/2013,Caura d,Crenicichla frenata,1,0,47,,,
173,24/04/2013,Caura d,Andinoacara pulcher,1,0,3,,,
173,24/04/2013,Caura d,Andinoacara pulcher,1,0,2,,,
173,24/04/2013,Caura d,Andinoacara pulcher,1,0,8,,,
173,24/04/2013,Caura d,Andinoacara pulcher,1,0,33,,,
173,24/04/2013,Caura d,Andinoacara pulcher,1,0,6,,,
173,24/04/2013,Caura d,Andinoacara pulcher,1,0,16,,,
173,24/04/2013,Caura d,Rhamdia quelen,1,0,17,,,
173,24/04/2013,Caura d,Rhamdia quelen,1,0,48,,,
173,24/04/2013,Caura d,Rhamdia quelen,1,0,9,,,
173,24/04/2013,Caura d,Rhamdia quelen,1,0,41,,,
173,24/04/2013,Caura d,Rhamdia quelen,1,0,40,,,
173,24/04/2013,Caura d,Rhamdia quelen,1,0,25,,,
173,24/04/2013,Caura d,Rhamdia quelen,1,0,51,,,
173,24/04/2013,Caura d,Rhamdia quelen,1,0,22,,,
173,24/04/2013,Caura d,Rhamdia quelen,1,0,20,,,
173,24/04/2013,Caura d,Rhamdia quelen,2,0,45,,,
173,24/04/2013,Caura d,Rhamdia quelen,1,0,105,,,
173,24/04/2013,Caura d,Rhamdia quelen,2,0,44,,,
173,24/04/2013,Caura d,Rhamdia quelen,1,0,49,,,
